unix_second,mean_cpu_power_mW,n_samples
1788277245,6292.0,5
1788277246,6295.0,5
1788277247,7460.4,5
1788277248,8037.2,5
1788277249,6113.6,5
1788277250,6195.0,5
1788277251,6262.0,5
1788277252,6368.2,5
1788277253,6459.2,4
1788277254,6501.4,5
1788277255,6572.0,5
1788277256,6631.0,5
1788277257,6646.4,5
1788277258,6677.4,5
1788277259,6687.8,5
1788277260,6697.6,5
1788277261,6720.4,5
1788277262,6725.8,4
1788277263,6713.8,5
1788277264,6712.0,5
1788277265,6732.4,5
1788277266,6720.2,5
1788277267,6726.4,5
1788277268,6712.4,5
1788277269,6696.8,5
1788277270,6695.5,4
1788277271,6666.8,5
1788277272,6645.2,5
1788277273,6642.0,5
1788277274,6632.8,5
1788277275,6578.8,5
1788277276,6550.6,5
1788277277,6500.6,5
1788277278,6452.6,5
1788277279,6412.5,4
1788277280,6403.8,5
1788277281,6370.8,5
1788277282,6341.0,5
1788277283,6316.0,5
1788277284,6300.8,5
1788277285,6269.6,5
1788277286,6252.4,5
1788277287,6229.0,5
1788277288,6199.8,4
1788277289,6196.2,5
1788277290,6165.2,5
1788277291,6136.2,5
1788277292,6113.8,5
1788277293,6095.2,5
1788277294,6069.2,5
1788277295,6037.6,5
1788277296,6009.5,4
1788277297,6003.8,5
1788277298,5973.4,5
1788277299,5961.8,5
1788277300,5952.2,5
1788277301,4707.6,5
1788277302,5682.2,5
1788277303,6066.4,5
1788277304,6056.6,5
1788277305,6002.8,5
1788277306,5968.0,4
1788277307,5932.8,5
1788277308,5907.4,5
1788277309,5886.6,5
1788277310,5867.6,5
1788277311,5847.8,5
1788277312,5827.2,5
1788277313,5805.6,5
1788277314,5795.8,5
1788277315,5792.0,5
1788277316,5788.0,5
1788277317,5785.2,4
1788277318,5792.8,5
1788277319,5810.2,5
1788277320,5824.6,5
1788277321,5842.2,5
1788277322,5851.6,5
1788277323,5857.8,5
1788277324,5857.6,5
1788277325,5877.2,5
1788277326,5896.4,5
1788277327,5918.0,4
1788277328,5942.8,5
1788277329,5966.2,5
1788277330,6012.2,5
1788277331,6030.8,5
1788277332,6060.8,5
1788277333,6086.6,5
1788277334,6113.2,5
1788277335,6140.0,5
1788277336,6171.6,5
1788277337,6203.5,4
1788277338,6221.0,5
1788277339,6247.8,5
1788277340,6274.8,5
1788277341,6300.6,5
1788277342,7453.8,5
1788277343,6671.0,5
1788277344,6141.8,5
1788277345,6199.2,5
1788277346,6302.6,5
1788277347,6344.5,4
1788277348,6420.2,5
1788277349,6471.0,5
1788277350,6540.6,5
1788277351,6594.0,5
1788277352,6641.2,5
1788277353,6668.0,5
1788277354,6693.6,5
1788277355,6698.2,5
1788277356,6707.5,4
1788277357,6727.8,5
1788277358,6738.4,5
1788277359,6743.2,5
1788277360,6751.8,5
1788277361,6743.4,5
1788277362,6740.0,5
1788277363,6741.8,5
1788277364,6721.8,5
1788277365,6703.0,5
1788277366,6706.8,4
1788277367,6707.4,5
1788277368,6683.6,5
1788277369,6674.0,5
1788277370,6660.8,5
1788277371,6639.8,5
1788277372,6598.6,5
1788277373,6553.8,5
1788277374,6528.6,5
1788277375,6819.5,4
1788277376,6306.2,5
1788277377,6576.0,5
1788277378,6217.8,5
1788277379,5761.6,5
1788277380,5623.2,5
1788277381,5498.2,5
1788277382,5385.8,4
1788277383,5438.4,5
1788277384,5316.8,5
1788277385,5163.0,5
1788277386,5173.2,5
1788277387,5197.6,5
1788277388,5159.0,5
1788277389,5195.8,5
1788277390,4998.8,4
1788277391,4963.2,5
1788277392,4886.6,5
1788277393,4870.4,5
1788277394,4834.6,5
1788277395,4786.6,5
1788277396,4731.8,5
1788277397,4691.0,4
1788277398,4673.4,5
1788277399,4633.4,5
1788277400,4585.6,5
1788277401,4556.8,5
1788277402,4539.2,5
1788277403,4484.8,5
1788277404,4484.5,4
1788277405,4483.6,5
1788277406,4141.0,5
1788277407,3891.2,5
1788277408,4011.0,5
1788277409,4517.8,5
1788277410,4462.6,5
1788277411,4364.0,5
1788277412,4270.0,4
1788277413,4217.6,5
1788277414,4231.8,5
1788277415,4337.4,5
1788277416,4364.2,5
1788277417,4050.2,5
1788277418,4178.2,5
1788277419,4054.4,5
1788277420,4060.0,4
1788277421,3990.4,5
1788277422,4002.0,5
1788277423,3942.2,5
1788277424,3897.6,5
1788277425,3889.6,5
1788277426,3892.0,5
1788277427,3832.2,5
1788277428,3878.2,4
1788277429,3815.4,5
1788277430,3800.4,5
1788277431,3817.4,5
1788277432,3771.0,5
1788277433,3784.0,5
1788277434,3762.2,5
1788277435,3767.0,5
1788277436,3742.5,4
1788277437,3743.4,5
1788277438,3736.4,5
1788277439,3732.6,5
1788277440,3720.4,5
1788277441,3759.6,5
1788277442,3731.4,5
1788277443,3761.4,5
1788277444,3764.5,4
1788277445,3740.4,5
1788277446,3777.4,5
1788277447,3779.2,5
1788277448,3815.4,5
1788277449,3794.8,5
1788277450,3115.6,5
1788277451,3089.8,5
1788277452,4053.2,5
1788277453,4340.8,4
1788277454,4349.8,5
1788277455,4351.8,5
1788277456,4399.6,5
1788277457,4726.4,5
1788277458,4400.2,5
1788277459,4367.6,5
1788277460,4317.2,5
1788277461,4306.6,5
1788277462,6097.0,5
1788277463,4291.4,5
1788277464,4080.5,4
1788277465,4088.6,5
1788277466,4109.6,5
1788277467,4121.8,5
1788277468,4091.4,5
1788277469,4084.6,5
1788277470,4328.4,5
1788277471,4396.2,5
1788277472,4444.5,4
1788277473,4456.2,5
1788277474,4501.2,5
1788277475,4524.4,5
1788277476,4552.6,5
1788277477,4576.2,5
1788277478,4607.0,5
1788277479,4632.6,5
1788277480,4647.5,4
1788277481,4680.4,5
1788277482,4708.4,5
1788277483,4728.6,5
1788277484,5261.6,5
1788277485,5135.6,5
1788277486,4613.6,5
1788277487,4505.8,5
1788277488,4630.2,4
1788277489,4607.8,5
1788277490,4334.2,5
1788277491,4430.4,5
1788277492,4440.0,5
1788277493,4328.6,5
1788277494,4428.8,5
1788277495,4817.0,5
1788277496,4819.0,4
1788277497,4822.4,5
1788277498,4842.0,5
1788277499,4863.4,5
1788277500,4864.4,5
1788277501,4898.4,5
1788277502,4896.2,5
1788277503,4913.8,5
1788277504,4905.2,5
1788277505,4920.8,4
1788277506,4931.2,5
1788277507,4928.8,5
1788277508,4923.6,5
1788277509,4924.4,5
1788277510,4930.0,5
1788277511,5017.8,5
1788277512,5030.4,5
1788277513,5058.4,5
1788277514,5042.5,4
1788277515,5062.0,5
1788277516,5063.0,5
1788277517,5079.4,5
1788277518,3571.4,5
1788277519,5037.8,5
1788277520,5463.2,5
1788277521,5468.0,5
1788277522,5482.8,5
1788277523,5430.0,4
1788277524,5427.8,5
1788277525,5427.6,5
1788277526,5429.4,5
1788277527,5437.0,5
1788277528,5460.0,5
1788277529,5477.8,5
1788277530,5500.2,5
1788277531,5531.4,5
1788277532,5543.2,5
1788277533,5561.8,5
1788277534,5577.5,4
1788277535,5613.2,5
1788277536,5635.8,5
1788277537,5649.2,5
1788277538,5690.4,5
1788277539,5727.2,5
1788277540,5753.6,5
1788277541,5780.4,5
1788277542,5819.4,5
1788277543,5840.6,5
1788277544,5870.0,4
1788277545,5871.8,5
1788277546,5894.2,5
1788277547,5923.0,5
1788277548,5983.0,5
1788277549,5945.2,5
1788277550,5974.0,5
1788277551,5952.4,5
1788277552,6000.0,5
1788277553,6160.0,5
1788277554,6155.5,4
1788277555,6245.6,5
1788277556,6145.2,5
1788277557,6138.0,5
1788277558,6171.4,5
1788277559,6220.6,5
1788277560,6161.4,5
1788277561,6179.2,5
1788277562,6300.2,5
1788277563,6279.4,5
1788277564,6310.0,4
1788277565,6390.4,5
1788277566,6426.0,5
1788277567,6298.4,5
1788277568,6286.2,5
1788277569,6318.0,5
1788277570,9356.8,5
1788277571,6207.2,5
1788277572,6306.6,5
1788277573,6385.6,5
1788277574,6445.2,4
1788277575,6536.6,5
1788277576,6585.0,5
1788277577,6636.6,5
1788277578,6680.6,5
1788277579,6725.4,5
1788277580,6764.0,5
1788277581,6772.2,5
1788277582,6796.4,5
1788277583,6806.8,4
1788277584,6834.6,5
1788277585,6815.8,5
1788277586,6814.2,5
1788277587,6789.4,5
1788277588,6793.4,5
1788277589,6796.2,5
1788277590,6777.8,5
1788277591,6798.6,5
1788277592,6735.0,4
1788277593,6716.8,5
1788277594,6706.6,5
1788277595,6708.4,5
1788277596,6695.8,5
1788277597,6666.8,5
1788277598,6640.4,5
1788277599,6598.6,5
1788277600,6551.5,4
1788277601,6523.2,5
1788277602,6496.0,5
1788277603,6461.6,5
1788277604,6436.2,5
1788277605,6419.2,5
1788277606,6381.6,5
1788277607,6365.8,5
1788277608,6338.2,5
1788277609,6320.2,4
1788277610,6282.0,5
1788277611,6259.2,5
1788277612,6225.6,5
1788277613,6198.2,5
1788277614,6180.8,5
1788277615,6147.2,5
1788277616,6119.2,5
1788277617,6091.6,5
1788277618,6082.0,4
1788277619,6059.0,5
1788277620,6031.6,5
1788277621,6010.0,5
1788277622,6000.6,5
1788277623,4680.0,5
1788277624,5717.8,5
1788277625,6087.8,5
1788277626,6064.2,5
1788277627,6087.0,5
1788277628,6057.2,4
1788277629,6158.0,5
1788277630,5916.0,5
1788277631,5835.2,5
1788277632,5817.4,5
1788277633,5794.8,5
1788277634,5785.6,5
1788277635,5772.6,5
1788277636,5768.2,5
1788277637,5769.6,5
1788277638,5770.6,5
1788277639,5773.0,4
1788277640,5770.4,5
1788277641,5792.4,5
1788277642,5805.4,5
1788277643,5823.8,5
1788277644,5846.0,5
1788277645,5862.4,5
1788277646,5878.4,5
1788277647,5873.6,5
1788277648,5898.0,5
1788277649,5920.5,4
1788277650,5948.0,5
1788277651,5971.2,5
1788277652,6000.2,5
1788277653,6026.2,5
1788277654,6061.4,5
1788277655,6088.8,5
1788277656,6114.6,5
1788277657,6144.8,5
1788277658,6183.4,5
1788277659,6196.8,4
1788277660,6234.0,5
1788277661,6272.0,5
1788277662,6293.2,5
1788277663,6306.0,5
1788277664,6353.6,5
1788277665,8036.4,5
1788277666,6097.8,5
1788277667,6178.8,5
1788277668,6267.2,5
1788277669,6323.5,4
1788277670,6368.2,5
1788277671,6430.4,5
1788277672,6464.6,5
1788277673,6510.0,5
1788277674,6551.6,5
1788277675,6569.6,5
1788277676,6580.8,5
1788277677,6592.8,5
1788277678,6598.2,4
1788277679,6610.6,5
1788277680,6605.2,5
1788277681,6605.2,5
1788277682,6611.4,5
1788277683,6578.4,5
1788277684,6591.8,5
1788277685,6569.8,5
1788277686,6563.0,5
1788277687,6544.2,4
1788277688,6524.8,5
1788277689,6515.4,5
1788277690,6472.0,5
1788277691,6462.0,5
1788277692,6429.8,5
1788277693,6399.0,5
1788277694,6398.6,5
1788277695,6350.0,5
1788277696,6341.4,5
1788277697,6364.8,4
1788277698,6194.0,5
1788277699,6142.2,5
1788277700,6159.6,5
1788277701,6154.6,5
1788277702,6158.6,5
1788277703,6144.6,5
1788277704,6142.0,5
1788277705,6141.4,5
1788277706,6142.8,4
1788277707,6129.8,5
1788277708,6095.4,5
1788277709,5998.8,5
1788277710,5999.6,5
1788277711,5969.2,5
1788277712,5970.2,5
1788277713,5938.2,5
1788277714,5919.0,5
1788277715,5898.5,4
1788277716,3474.0,5
1788277717,5345.6,5
1788277718,5382.0,5
1788277719,5396.6,5
1788277720,5379.6,5
1788277721,5377.4,5
1788277722,5388.2,5
1788277723,5449.6,5
1788277724,5484.2,5
1788277725,5461.8,4
1788277726,5485.8,5
1788277727,5483.2,5
1788277728,5476.6,5
1788277729,5471.2,5
1788277730,5469.6,5
1788277731,5462.6,5
1788277732,5469.0,5
1788277733,5463.2,5
1788277734,5493.6,5
1788277735,7169.0,4
1788277736,5477.8,5
1788277737,5468.8,5
1788277738,5482.2,5
1788277739,5449.4,5
1788277740,5473.0,5
1788277741,5474.2,5
1788277742,5482.4,5
1788277743,5416.6,5
1788277744,5370.0,5
1788277745,5384.2,4
1788277746,5396.8,5
1788277747,5384.4,5
1788277748,5356.8,5
1788277749,5404.2,5
1788277750,5389.8,5
1788277751,5393.0,5
1788277752,5388.8,5
1788277753,5388.8,5
1788277754,5368.2,5
1788277755,5363.5,4
1788277756,5419.8,5
1788277757,5441.2,5
1788277758,5386.0,5
1788277759,5371.8,5
1788277760,5384.0,5
1788277761,5395.0,5
1788277762,5393.0,5
1788277763,5389.4,5
1788277764,5381.2,5
1788277765,5396.8,4
1788277766,5376.2,5
1788277767,8925.6,5
1788277768,7952.2,5
1788277769,6886.4,5
1788277770,6573.6,5
1788277771,6416.8,5
1788277772,6229.0,5
1788277773,5918.0,5
1788277774,5813.8,4
1788277775,5726.2,5
1788277776,5646.6,5
1788277777,5578.2,5
1788277778,5525.6,5
1788277779,5475.2,5
1788277780,5431.8,5
1788277781,5405.4,5
1788277782,5364.0,5
1788277783,5345.8,4
1788277784,5338.6,5
1788277785,5438.0,5
1788277786,5379.8,5
1788277787,5062.8,5
1788277788,5093.4,5
1788277789,5076.8,5
1788277790,5092.6,5
1788277791,5075.5,4
1788277792,5020.0,5
1788277793,5011.0,5
1788277794,4967.0,5
1788277795,4967.2,5
1788277796,4954.2,5
1788277797,4936.4,5
1788277798,4927.6,5
1788277799,4914.0,5
1788277800,4918.5,4
1788277801,4940.4,5
1788277802,4917.2,5
1788277803,4939.2,5
1788277804,4934.8,5
1788277805,4915.2,5
1788277806,4945.8,5
1788277807,4940.0,5
1788277808,4921.2,5
1788277809,4928.0,4
1788277810,4937.0,5
1788277811,4960.0,5
1788277812,4944.0,5
1788277813,4957.4,5
1788277814,4955.6,5
1788277815,4980.0,5
1788277816,4944.4,5
1788277817,5012.8,4
1788277818,5095.0,5
1788277819,4877.0,5
1788277820,4879.4,5
1788277821,4257.6,5
1788277822,3749.2,5
1788277823,5108.2,5
1788277824,5270.4,5
1788277825,5332.6,5
1788277826,5334.4,5
1788277827,5313.5,4
1788277828,5336.6,5
1788277829,5280.4,5
1788277830,5315.6,5
1788277831,5327.4,5
1788277832,5339.4,5
1788277833,5349.0,5
1788277834,5372.4,5
1788277835,5384.0,5
1788277836,5397.8,5
1788277837,5419.5,4
1788277838,5438.8,5
1788277839,5481.0,5
1788277840,5510.6,5
1788277841,5533.0,5
1788277842,5580.8,5
1788277843,5596.0,5
1788277844,5637.2,5
1788277845,5671.4,5
1788277846,5708.6,5
1788277847,5746.8,5
1788277848,5765.6,5
1788277849,5782.0,4
1788277850,5796.4,5
1788277851,5792.8,5
1788277852,5829.2,5
1788277853,5858.6,5
1788277854,5878.2,5
1788277855,5919.6,5
1788277856,5931.6,5
1788277857,5939.4,5
1788277858,5951.2,5
1788277859,5915.5,4
1788277860,6075.4,5
1788277861,6130.8,5
1788277862,6155.2,5
1788277863,6152.2,5
1788277864,6162.8,5
1788277865,6171.6,5
1788277866,6187.2,5
1788277867,6205.8,5
1788277868,6295.0,5
1788277869,6309.2,4
1788277870,6280.2,5
1788277871,6296.8,5
1788277872,6319.4,5
1788277873,6286.2,5
1788277874,9136.2,5
1788277875,6040.4,5
1788277876,6144.8,5
1788277877,6231.4,5
1788277878,6315.0,4
1788277879,6380.8,5
1788277880,6485.0,5
1788277881,6502.0,5
1788277882,6540.4,5
1788277883,6564.4,5
1788277884,6608.8,5
1788277885,6632.2,5
1788277886,6665.0,5
1788277887,6679.5,4
1788277888,6695.4,5
1788277889,6697.6,5
1788277890,6704.2,5
1788277891,6699.4,5
1788277892,6706.6,5
1788277893,6690.6,5
1788277894,6668.2,5
1788277895,6673.8,4
1788277896,6653.8,5
1788277897,6626.6,5
1788277898,6621.2,5
1788277899,6602.0,5
1788277900,6589.8,5
1788277901,6568.4,5
1788277902,6514.8,5
1788277903,6470.0,5
1788277904,6438.0,4
1788277905,6401.6,5
1788277906,6367.0,5
1788277907,6340.8,5
1788277908,6307.8,5
1788277909,6264.4,5
1788277910,6240.0,5
1788277911,6202.2,5
1788277912,6172.4,5
1788277913,6138.0,4
1788277914,6126.2,5
1788277915,6102.2,5
1788277916,6081.4,5
1788277917,6062.4,5
1788277918,6034.4,5
1788277919,6041.2,5
1788277920,6007.0,5
1788277921,5998.2,4
1788277922,5991.2,5
1788277923,5956.6,5
1788277924,5954.6,5
1788277925,5912.8,5
1788277926,5897.8,5
1788277927,4930.0,5
1788277928,5258.2,5
1788277929,6057.2,5
1788277930,6044.2,5
1788277931,5971.8,4
1788277932,5939.6,5
1788277933,5901.8,5
1788277934,5866.2,5
1788277935,5933.0,5
1788277936,5697.0,5
1788277937,5785.0,5
1788277938,5744.6,5
1788277939,5712.0,5
1788277940,5682.2,5
1788277941,5692.5,4
1788277942,5707.2,5
1788277943,5714.8,5
1788277944,5729.8,5
1788277945,5755.6,5
1788277946,5764.4,5
1788277947,5783.8,5
1788277948,5778.8,5
1788277949,5779.6,5
1788277950,5786.0,5
1788277951,5798.5,4
1788277952,5826.0,5
1788277953,5842.4,5
1788277954,5865.0,5
1788277955,5889.0,5
1788277956,5900.6,5
1788277957,5925.8,5
1788277958,5955.4,5
1788277959,5981.8,5
1788277960,6009.8,5
1788277961,6045.0,5
1788277962,6067.8,4
1788277963,6092.8,5
1788277964,6133.0,5
1788277965,6160.8,5
1788277966,6201.8,5
1788277967,6225.4,5
1788277968,6315.2,5
1788277969,7743.4,5
1788277970,6065.2,5
1788277971,6119.2,4
1788277972,6183.2,5
1788277973,6266.6,5
1788277974,6319.2,5
1788277975,6403.0,5
1788277976,6440.2,5
1788277977,6492.6,5
1788277978,6536.4,5
1788277979,6578.8,5
1788277980,6602.8,5
1788277981,6627.8,4
1788277982,6639.6,5
1788277983,6653.0,5
1788277984,6669.0,5
1788277985,6666.2,5
1788277986,6683.2,5
1788277987,6680.6,5
1788277988,6678.0,5
1788277989,6668.4,5
1788277990,6671.0,4
1788277991,6662.2,5
1788277992,6649.2,5
1788277993,6637.4,5
1788277994,6621.0,5
1788277995,6600.8,5
1788277996,6595.4,5
1788277997,6580.8,5
1788277998,6547.2,5
1788277999,6501.2,4
1788278000,6467.2,5
1788278001,6429.2,5
1788278002,6379.0,5
1788278003,6356.0,5
1788278004,6295.4,5
1788278005,6292.4,5
1788278006,6244.8,5
1788278007,6242.4,5
1788278008,6221.0,4
1788278009,6204.6,5
1788278010,6169.2,5
1788278011,6146.4,5
1788278012,6123.0,5
1788278013,6131.6,5
1788278014,6123.4,5
1788278015,6129.4,5
1788278016,6054.6,5
1788278017,5954.0,4
1788278018,5340.8,5
1788278019,4022.6,5
1788278020,5354.2,5
1788278021,5392.8,5
1788278022,5399.2,5
1788278023,5385.8,5
1788278024,5376.6,5
1788278025,5363.8,5
1788278026,5499.8,5
1788278027,5467.2,4
1788278028,5487.6,5
1788278029,5479.8,5
1788278030,5475.6,5
1788278031,5475.0,5
1788278032,5475.8,5
1788278033,5481.6,5
1788278034,5493.8,5
1788278035,5494.2,5
1788278036,5456.8,5
1788278037,5459.2,5
1788278038,5469.5,4
1788278039,5479.8,5
1788278040,5502.4,5
1788278041,5472.2,5
1788278042,5466.6,5
1788278043,5497.4,5
1788278044,5487.2,5
1788278045,5464.2,5
1788278046,5406.2,5
1788278047,5386.4,5
1788278048,5393.0,4
1788278049,5385.8,5
1788278050,5396.8,5
1788278051,5384.0,5
1788278052,5357.8,5
1788278053,5386.6,5
1788278054,5377.0,5
1788278055,5356.8,5
1788278056,5346.4,5
1788278057,5394.4,5
1788278058,5368.5,4
1788278059,5745.0,5
1788278060,5393.0,5
1788278061,5376.2,5
1788278062,5364.8,5
1788278063,5352.2,5
1788278064,5396.2,5
1788278065,5376.4,5
1788278066,5365.2,5
1788278067,5387.4,5
1788278068,5334.2,4
1788278069,5379.0,5
1788278070,9387.0,5
1788278071,8444.0,5
1788278072,7645.0,5
1788278073,7251.6,5
1788278074,6753.0,5
1788278075,6505.8,5
1788278076,6418.6,5
1788278077,6272.2,4
1788278078,5982.2,5
1788278079,5870.2,5
1788278080,5766.6,5
1788278081,5701.4,5
1788278082,5634.2,5
1788278083,5567.8,5
1788278084,5515.2,5
1788278085,5467.0,5
1788278086,5433.5,4
1788278087,5392.8,5
1788278088,5353.4,5
1788278089,5318.8,5
1788278090,5292.4,5
1788278091,5271.0,5
1788278092,5232.2,5
1788278093,5221.8,5
1788278094,5176.5,4
1788278095,5170.2,5
1788278096,5128.2,5
1788278097,5134.4,5
1788278098,5106.0,5
1788278099,5089.6,5
1788278100,5060.0,5
1788278101,5032.4,5
1788278102,5060.8,5
1788278103,5062.0,4
1788278104,5077.8,5
1788278105,5077.2,5
1788278106,5085.6,5
1788278107,5084.6,5
1788278108,5078.2,5
1788278109,5083.0,5
1788278110,5071.4,5
1788278111,5078.5,4
1788278112,5064.2,5
1788278113,5064.8,5
1788278114,5028.6,5
1788278115,5049.4,5
1788278116,5036.4,5
1788278117,5023.6,5
1788278118,5036.6,5
1788278119,5009.0,5
1788278120,5014.5,4
1788278121,5011.4,5
1788278122,5009.8,5
1788278123,3792.2,5
1788278124,4647.2,5
1788278125,5242.0,5
1788278126,5369.2,5
1788278127,5389.0,5
1788278128,5349.0,5
1788278129,5338.5,4
1788278130,5352.2,5
1788278131,5355.0,5
1788278132,5376.0,5
1788278133,5389.4,5
1788278134,5403.4,5
1788278135,5421.8,5
1788278136,5432.0,5
1788278137,5446.0,5
1788278138,5469.4,5
1788278139,5506.2,5
1788278140,5526.0,4
1788278141,5553.4,5
1788278142,5591.2,5
1788278143,5621.2,5
1788278144,5659.6,5
1788278145,5688.8,5
1788278146,5722.8,5
1788278147,5742.0,5
1788278148,5767.0,5
1788278149,5806.6,5
1788278150,5833.6,5
1788278151,5850.0,4
1788278152,5866.4,5
1788278153,5901.6,5
1788278154,5922.4,5
1788278155,5953.4,5
1788278156,5945.4,5
1788278157,6013.0,5
1788278158,5954.0,5
1788278159,5958.6,5
1788278160,6026.4,5
1788278161,6140.0,5
1788278162,6147.2,4
1788278163,6149.6,5
1788278164,6166.6,5
1788278165,6156.4,5
1788278166,6185.4,5
1788278167,6313.6,5
1788278168,6288.6,5
1788278169,6300.8,5
1788278170,6286.4,5
1788278171,6287.8,5
1788278172,6280.8,5
1788278173,6311.8,4
1788278174,6293.4,5
1788278175,9134.2,5
1788278176,6273.4,5
1788278177,6174.4,5
1788278178,6268.8,5
1788278179,6373.6,5
1788278180,6425.8,5
1788278181,6493.2,5
1788278182,6562.2,4
1788278183,6613.6,5
1788278184,6644.6,5
1788278185,6701.0,5
1788278186,6725.0,5
1788278187,6727.8,5
1788278188,6740.6,5
1788278189,6762.8,5
1788278190,6756.5,4
1788278191,6758.6,5
1788278192,6763.8,5
1788278193,6747.6,5
1788278194,6744.4,5
1788278195,6733.8,5
1788278196,6739.0,5
1788278197,6728.4,5
1788278198,6679.2,5
1788278199,6692.8,4
1788278200,6647.6,5
1788278201,6646.0,5
1788278202,6607.4,5
1788278203,6573.8,5
1788278204,6525.6,5
1788278205,6488.2,5
1788278206,6440.6,5
1788278207,6423.8,4
1788278208,6405.4,5
1788278209,6360.2,5
1788278210,6347.6,5
1788278211,6309.6,5
1788278212,6275.6,5
1788278213,6257.8,5
1788278214,6223.8,5
1788278215,6202.4,5
1788278216,6179.8,4
1788278217,6171.0,5
1788278218,6152.0,5
1788278219,6121.4,5
1788278220,6101.0,5
1788278221,6093.0,5
1788278222,6054.8,5
1788278223,6044.4,5
